0.0123258,0,0.999924,
0.999927,0,-0.0120793,
0,1,0,
0.0120793,0,0.999927,
0.99993,0,-0.0118353,
0,1,0,
0.0118353,0,0.99993,
0.999933,0,-0.0115938,
0,1,0,
0.0115938,0,0.999933,
0.999936,0,-0.0113547,
0,1,0,
0.0113547,0,0.999936,
0.999938,0,-0.0111182,
0,1,0,
0.0111182,0,0.999938,
0.999941,0,-0.0108841,
0,1,0,
0.0108841,0,0.999941,
0.999943,0,-0.0106526,
0,1,0,
0.0106526,0,0.999943,
0.999946,0,-0.0104235,
0,1,0,
0.0104235,0,0.999946,
0.999948,0,-0.0101969,
0,1,0,
0.0101969,0,0.999948,
0.99995,0,-0.00997279,
0,1,0,
0.00997279,0,0.99995,
0.999952,0,-0.00975118,
0,1,0,
0.00975118,0,0.999952,
0.999955,0,-0.00953206,
0,1,0,
0.00953206,0,0.999955,
0.999957,0,-0.00931542,
0,1,0,
0.00931542,0,0.999957,
0.999959,0,-0.00910128,
0,1,0,
0.00910128,0,0.999959,
0.99996,0,-0.00888963,
0,1,0,
0.00888963,0,0.99996,
0.999962,0,-0.00868047,
0,1,0,
0.00868047,0,0.999962,
0.999964,0,-0.0084738,
0,1,0,
0.0084738,0,0.999964,
0.999966,0,-0.00826961,
0,1,0,
0.00826961,0,0.999966,
0.999967,0,-0.00806792,
0,1,0,
0.00806792,0,0.999967,
0.999969,0,-0.00786872,
0,1,0,
0.00786872,0,0.999969,
0.999971,0,-0.007672,
0,1,0,
0.007672,0,0.999971,
0.999972,0,-0.00747778,
0,1,0,
0.00747778,0,0.999972,
0.999973,0,-0.00728604,
0,1,0,
0.00728604,0,0.999973,
0.999975,0,-0.0070968,
0,1,0,
0.0070968,0,0.999975,
0.999976,0,-0.00691004,
0,1,0,
0.00691004,0,0.999976,
0.999977,0,-0.00672578,
0,1,0,
0.00672578,0,0.999977,
0.999979,0,-0.006544,
0,1,0,
0.006544,0,0.999979,
0.99998,0,-0.00636472,
0,1,0,
0.00636472,0,0.99998,
0.999981,0,-0.00618792,
0,1,0,
0.00618792,0,0.999981,
0.999982,0,-0.00601362,
0,1,0,
0.00601362,0,0.999982,
0.999983,0,-0.0058418,
0,1,0,
0.0058418,0,0.999983,
0.999984,0,-0.00567248,
0,1,0,
0.00567248,0,0.999984,
0.999985,0,-0.00550564,
0,1,0,
0.00550564,0,0.999985,
0.999986,0,-0.00534129,
0,1,0,
0.00534129,0,0.999986,
0.999987,0,-0.00517944,
0,1,0,
0.00517944,0,0.999987,
0.999987,0,-0.00502007,
0,1,0,
0.00502007,0,0.999987,
0.999988,0,-0.0048632,
0,1,0,
0.0048632,0,0.999988,
0.999989,0,-0.00470881,
0,1,0,
0.00470881,0,0.999989,
0.99999,0,-0.00455691,
0,1,0,
0.00455691,0,0.99999,
0.99999,0,-0.00440751,
0,1,0,
0.00440751,0,0.99999,
0.999991,0,-0.00426059,
0,1,0,
0.00426059,0,0.999991,
0.999992,0,-0.00411617,
0,1,0,
0.00411617,0,0.999992,
0.999992,0,-0.00397423,
0,1,0,
0.00397423,0,0.999992,
0.999993,0,-0.00383478,
0,1,0,
0.00383478,0,0.999993,
0.999993,0,-0.00369783,
0,1,0,
0.00369783,0,0.999993,
0.999994,0,-0.00356336,
0,1,0,
0.00356336,0,0.999994,
0.999994,0,-0.00343139,
0,1,0,
0.00343139,0,0.999994,
0.999995,0,-0.0033019,
0,1,0,
0.0033019,0,0.999995,
0.999995,0,-0.0031749,
0,1,0,
0.0031749,0,0.999995,
0.999995,0,-0.0030504,
0,1,0,
0.0030504,0,0.999995,
0.999996,0,-0.00292838,
0,1,0,
0.00292838,0,0.999996,
0.999996,0,-0.00280886,
0,1,0,
0.00280886,0,0.999996,
0.999996,0,-0.00269182,
0,1,0,
0.00269182,0,0.999996,
0.999997,0,-0.00257728,
0,1,0,
0.00257728,0,0.999997,
0.999997,0,-0.00246522,
0,1,0,
0.00246522,0,0.999997,
0.999997,0,-0.00235566,
0,1,0,
0.00235566,0,0.999997,
0.999997,0,-0.00224858,
0,1,0,
0.00224858,0,0.999997,
0.999998,0,-0.002144,
0,1,0,
0.002144,0,0.999998,
0.999998,0,-0.0020419,
0,1,0,
0.0020419,0,0.999998,
0.999998,0,-0.0019423,
0,1,0,
0.0019423,0,0.999998,
0.999998,0,-0.00184518,
0,1,0,
0.00184518,0,0.999998,
0.999998,0,-0.00175056,
0,1,0,
0.00175056,0,0.999998,
0.999999,0,-0.00165842,
0,1,0,
0.00165842,0,0.999999,
0.999999,0,-0.00156878,
0,1,0,
0.00156878,0,0.999999,
0.999999,0,-0.00148162,
0,1,0,
0.00148162,0,0.999999,
0.999999,0,-0.00139696,
0,1,0,
0.00139696,0,0.999999,
0.999999,0,-0.00131479,
0,1,0,
0.00131479,0,0.999999,
0.999999,0,-0.0012351,
0,1,0,
0.0012351,0,0.999999,
0.999999,0,-0.00115791,
0,1,0,
0.00115791,0,0.999999,
0.999999,0,-0.0010832,
0,1,0,
0.0010832,0,0.999999,
0.999999,0,-0.00101099,
0,1,0,
0.00101099,0,0.999999,
1,0,-0.000941267,
0,1,0,
0.000941267,0,1,
1,0,-0.000874034,
0,1,0,
0.000874034,0,1,
1,0,-0.000809291,
0,1,0,
0.000809291,0,1,
1,0,-0.000747038,
0,1,0,
0.000747038,0,1,
1,0,-0.000687275,
0,1,0,
0.000687275,0,1,
1,0,-0.000630002,
0,1,0,
0.000630002,0,1,
1,0,-0.000575219,
0,1,0,
0.000575219,0,1,
1,0,-0.000522926,
0,1,0,
0.000522926,0,1,
1,0,-0.000473124,
0,1,0,
0.000473124,0,1,
1,0,-0.000425811,
0,1,0,
0.000425811,0,1,
1,0,-0.000380989,
0,1,0,
0.000380989,0,1,
1,0,-0.000338657,
0,1,0,
0.000338657,0,1,
1,0,-0.000298815,
0,1,0,
0.000298815,0,1,
1,0,-0.000261463,
0,1,0,
0.000261463,0,1,
1,0,-0.000226601,
0,1,0,
0.000226601,0,1,
1,0,-0.00019423,
0,1,0,
0.00019423,0,1,
1,0,-0.000164348,
0,1,0,
0.000164348,0,1,
1,0,-0.000136957,
0,1,0,
0.000136957,0,1,
1,0,-0.000112056,
0,1,0,
0.000112056,0,1,
1,0,-8.96445e-05,
0,1,0,
8.96445e-05,0,1,
1,0,-6.97235e-05,
0,1,0,
6.97235e-05,0,1,
1,0,-5.22926e-05,
0,1,0,
5.22926e-05,0,1,
1,0,-3.73519e-05,
0,1,0,
3.73519e-05,0,1,
1,0,-2.49013e-05,
0,1,0,
2.49013e-05,0,1,
1,0,-1.49408e-05,
0,1,0,
1.49408e-05,0,1,
1,0,-7.47038e-06,
0,1,0,
7.47038e-06,0,1,
1,0,-2.49013e-06,
0,1,0,
2.49013e-06,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
-3.38731e-16,0,1,
1,0,3.38731e-16,
0,1,0,
